property_type,places,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,lat,lon
apartment,BenitoJuarez,"19.367931,-99.170262",2290000.0,MXN,2269283.89,120652.04,120.0,120.0,1005.4336666666666,19083.33333,19.367931,-99.170262
apartment,BenitoJuarez,"19.367424,-99.185753",2700000.0,MXN,2675574.95,142253.5,81.0,81.0,1756.216049382716,33333.33333,19.367424,-99.185753
apartment,Iztapalapa,"19.314895,-99.09423",1150000.0,MXN,1139596.67,60589.45,101.0,101.0,599.8955445544555,11386.13861,19.314895,-99.09423
apartment,Tlalpan,"19.273716,-99.186416",882000.0,MXN,874021.02,46469.47,76.0,76.0,611.4403947368421,11605.26316,19.273716,-99.186416
apartment,BenitoJuarez,"19.365391,-99.18956",2656000.0,MXN,2632597.15,139968.48,64.0,64.0,2187.0075,41500.0,19.365391,-99.18956
apartment,BenitoJuarez,"19.396862,-99.172659",1648000.0,MXN,1633091.64,86827.32,75.0,75.0,1157.6976000000002,21973.33333,19.396862,-99.172659
apartment,Iztapalapa,"19.346609,-99.072311",361209.0,MXN,357941.36,19030.83,43.0,43.0,442.57744186046517,8400.209302,19.346609,-99.072311
apartment,BenitoJuarez,"23.634501,-102.552788",3200000.0,MXN,3171051.78,168596.74,100.0,100.0,1685.9674,32000.0,23.634501,-102.552788
apartment,Iztacalco,"19.410307,-99.065399",849000.0,MXN,841319.62,44730.82,46.0,46.0,972.4091304347826,18456.52174,19.410307,-99.065399
apartment,BenitoJuarez,"19.3714480121,-99.149787426",3500000.0,MXN,3469160.49,184446.42,106.0,106.0,1740.060566037736,33018.86792,19.3714480121,-99.149787426
house,MagdalenaContreras,"19.307933,-99.240102",2878080.0,MXN,2852720.36,151671.87,294.0,294.0,515.8907142857142,9789.387755,19.307933,-99.240102
house,GustavoAMadero,"19.486041,-99.067297",2900000.0,MXN,2873765.76,152790.8,250.0,250.0,611.1632,11600.0,19.486041,-99.067297
apartment,MiguelHidalgo,"19.420166,-99.220367",625000.0,USD,11755312.5,625000.0,350.0,350.0,1785.7142857142858,1785.714286,19.420166,-99.220367
house,BenitoJuarez,"23.634501,-102.552788",3900000.0,MXN,3864719.42,205477.28,235.0,235.0,874.3714042553191,16595.74468,23.634501,-102.552788
apartment,Iztacalco,"19.422243,-99.127305",1038000.0,MXN,1028609.96,54688.57,69.0,69.0,792.5879710144927,15043.47826,19.422243,-99.127305
apartment,Azcapotzalco,"19.469418,-99.164299",1430636.0,MXN,1417694.07,75375.18,85.0,85.0,886.7668235294117,16831.01176,19.469418,-99.164299
apartment,BenitoJuarez,"19.387782,-99.186194",1796930.0,MXN,1780674.42,94673.92,116.0,116.0,816.1544827586207,15490.77586,19.387782,-99.186194
apartment,MiguelHidalgo,"19.411472,-99.188522",5900000.0,MXN,5848013.48,310923.97,60.0,60.0,5182.0661666666665,98333.33333,19.411472,-99.188522
house,Coyoacan,"19.311361,-99.109672",2860000.0,MXN,2834799.62,150719.07,300.0,300.0,502.3969,9533.333333,19.311361,-99.109672
apartment,BenitoJuarez,"19.388965,-99.171897",8700000.0,MXN,8621297.28,458372.4,213.0,213.0,2151.9830985915496,40845.07042,19.388965,-99.171897
apartment,MiguelHidalgo,"19.396714267,-99.2374929786",1850000.0,USD,34795725.0,1850000.0,400.0,400.0,4625.0,4625.0,19.396714267,-99.2374929786
apartment,Xochimilco,"19.262049,-99.1138",1150000.0,MXN,1139866.94,60603.82,53.0,53.0,1143.468302,21698.11321,19.262049,-99.1138
apartment,MiguelHidalgo,"19.402944,-99.199727",1139400.0,MXN,1129092.49,60030.97,70.0,70.0,857.5852857142858,16277.14286,19.402944,-99.199727
apartment,MiguelHidalgo,"19.413143,-99.2305521",995000.0,USD,18714457.5,995000.0,330.0,330.0,3015.151515151515,3015.151515,19.413143,-99.2305521
apartment,BenitoJuarez,"19.379525,-99.188914",1032000.0,MXN,1022664.22,54372.45,75.0,75.0,724.966,13760.0,19.379525,-99.188914
apartment,Coyoacan,"19.346767,-99.123658",1185000.0,MXN,1174280.1,62433.48,70.0,70.0,891.9068571428572,16928.57143,19.346767,-99.123658
house,BenitoJuarez,"19.371992,-99.157853",5740000.0,MXN,5689423.22,302492.13,206.0,450.0,1468.408398,12755.55556,19.371992,-99.157853
house,GustavoAMadero,"19.515966,-99.15581",1900000.0,MXN,1882811.91,100104.31,204.0,204.0,490.7074019607843,9313.72549,19.515966,-99.15581
apartment,Cuauhtemoc,"19.451994,-99.128867",799000.0,MXN,791772.02,42096.5,23.0,23.0,1830.2826086956522,34739.13043,19.451994,-99.128867
house,MiguelHidalgo,"19.4326577,-99.1774462",19000000.0,MXN,19344442.75,1028494.71,232.0,417.0,4433.166853,45563.54916,19.4326577,-99.1774462
apartment,BenitoJuarez,"19.384808,-99.137496",1301031.0,MXN,1289261.35,68546.74,55.0,55.0,1246.3043636363636,23655.10909,19.384808,-99.137496
house,AlvaroObregon,"19.340202,-99.257774",6500000.0,MXN,6441199.16,342462.14,420.0,325.0,815.3860476,20000.0,19.340202,-99.257774
apartment,MiguelHidalgo,"19.45337,-99.181695",2650000.0,MXN,2626027.34,139619.18,75.0,75.0,1861.5890666666667,35333.33333,19.45337,-99.181695
house,VenustianoCarranza,"19.455979,-99.122144",510000.0,MXN,505386.27,26870.1,52.0,52.0,516.7326923076923,9807.692308,19.455979,-99.122144
apartment,BenitoJuarez,"19.397397,-99.155802",3204800.0,MXN,3175808.45,168849.64,63.0,63.0,2680.153015873016,50869.84127,19.397397,-99.155802
apartment,VenustianoCarranza,"19.4306069,-99.0949899",2234122.0,MXN,2214436.42,117735.94,62.0,62.0,1898.9667741935484,36034.22581,19.4306069,-99.0949899
apartment,AlvaroObregon,"19.341894,-99.224525",3177700.0,MXN,3148953.48,167421.83,97.0,97.0,1725.9982474226804,32759.79381,19.341894,-99.224525
house,GustavoAMadero,"19.474582,-99.139835",2749000.0,MXN,2724131.73,144835.14,270.0,270.0,536.4264444444445,10181.48148,19.474582,-99.139835
house,Coyoacan,"23.634501,-102.552788",2860000.0,MXN,2834127.6,150683.34,175.0,175.0,861.0476571428571,16342.85714,23.634501,-102.552788
apartment,BenitoJuarez,"23.634501,-102.552788",1460000.0,MXN,1446792.32,76922.26,80.0,80.0,961.52825,18250.0,23.634501,-102.552788
apartment,Cuajimalpa,"19.3929373,-99.2633141",720000.0,USD,13542120.0,720000.0,250.0,250.0,2880.0,2880.0,19.3929373,-99.2633141
apartment,Tlahuac,"19.283388,-99.055038",727000.0,MXN,720423.29,38303.07,50.0,50.0,766.0614,14540.0,19.283388,-99.055038
apartment,Cuauhtemoc,"19.431629,-99.162762",3200000.0,MXN,3171051.78,168596.74,100.0,100.0,1685.9674,32000.0,19.431629,-99.162762
apartment,BenitoJuarez,"19.3864346,-99.1594925",8100000.0,MXN,8028628.66,426861.72,163.0,235.0,2618.783558,34468.08511,19.3864346,-99.1594925
apartment,MiguelHidalgo,"19.428324,-99.176337",3325929.0,MXN,3295841.66,175231.5,115.0,115.0,1523.7521739130434,28921.12174,19.428324,-99.176337
apartment,AlvaroObregon,"19.371342,-99.253616",1500000.0,USD,28212750.0,1500000.0,350.0,350.0,4285.714285714285,4285.714286,19.371342,-99.253616
apartment,MiguelHidalgo,"19.4445115,-99.1895493",3700000.0,MXN,3667398.13,194986.21,60.0,60.0,3249.770167,61666.66667,19.4445115,-99.1895493
house,MiguelHidalgo,"19.407269,-99.190754",19263333.0,MXN,19089071.66,1014917.28,600.0,600.0,1691.5288,32105.555,19.407269,-99.190754
apartment,MiguelHidalgo,"19.429392,-99.181017",5950000.0,MXN,5896174.53,313484.57,94.0,94.0,3334.942234042553,63297.87234,19.429392,-99.181017
apartment,BenitoJuarez,"19.394358,-99.177444",8991000.0,MXN,8911777.82,473816.51,157.0,157.0,3017.939554,57267.51592,19.394358,-99.177444
house,Coyoacan,"19.358008,-99.127094",1922000.0,MXN,1904613.03,101263.42,150.0,150.0,675.0894666666667,12813.33333,19.358008,-99.127094
apartment,MiguelHidalgo,"19.456145,-99.201167",1038000.0,MXN,1028609.96,54688.57,70.0,70.0,781.2652857142857,14828.57143,19.456145,-99.201167
apartment,Tlalpan,"19.2998307,-99.1111526",3364700.0,MXN,3366507.64,178988.63,83.0,83.0,2156.489518,40560.33301204819,19.2998307,-99.1111526
apartment,Tlahuac,"19.2942374893,-99.0416193008",570000.0,MXN,564843.51,30031.29,62.0,62.0,484.3756452,9110.379193548388,19.2942374893,-99.0416193008
apartment,Iztacalco,"19.410307,-99.065399",896000.0,MXN,887894.36,47207.08,48.0,48.0,983.4808333333334,18666.66667,19.410307,-99.065399
apartment,BenitoJuarez,"19.400785,-99.147419",1800000.0,MXN,1784139.7,94858.16,110.0,110.0,862.3469090909091,16363.63636,19.400785,-99.147419
apartment,Tlalpan,"19.275206,-99.218292",6200000.0,MXN,6143912.94,326656.19,137.0,137.0,2384.3517518248177,45255.47445,19.275206,-99.218292
apartment,BenitoJuarez,"19.394358,-99.177444",4437500.0,MXN,4398399.88,233851.71,125.0,125.0,1870.81368,35500.0,19.394358,-99.177444
house,Xochimilco,"19.2681974,-99.1307421",3180000.0,MXN,3151980.15,167582.75,85.0,142.0,1971.561765,22394.3662,19.2681974,-99.1307421
house,VenustianoCarranza,"19.444992,-99.108269",1920000.0,MXN,1902630.99,101158.04,312.0,312.0,324.22448717948714,6153.846154,19.444992,-99.108269
apartment,AlvaroObregon,"19.341894,-99.224525",3177700.0,MXN,3148953.48,167421.83,97.0,97.0,1725.9982474226804,32759.79381,19.341894,-99.224525
apartment,AlvaroObregon,"19.334546,-99.207876",1439000.0,MXN,1425982.41,75815.85,90.0,90.0,842.3983333333334,15988.88889,19.334546,-99.207876
apartment,BenitoJuarez,"19.370272,-99.149127",706090.0,MXN,699702.34,37201.39,85.0,85.0,437.66341176470587,8306.941176,19.370272,-99.149127
house,Cuauhtemoc,"19.417539,-99.136296",7800000.0,MXN,7729439.02,410954.57,557.0,557.0,737.7999461400359,14003.59066,19.417539,-99.136296
house,GustavoAMadero,"19.516777,-99.160149",2300000.0,MXN,2279193.52,121178.91,200.0,200.0,605.89455,11500.0,19.516777,-99.160149
apartment,MiguelHidalgo,"19.437841,-99.220367",3200000.0,MXN,3171051.78,168596.74,126.0,126.0,1338.069365079365,25396.8254,19.437841,-99.220367
apartment,Azcapotzalco,"19.48527,-99.200287",2100000.0,MXN,2081496.25,110667.85,150.0,150.0,737.7856666666667,14000.0,19.48527,-99.200287
apartment,Coyoacan,"19.307417,-99.125191",516235.0,MXN,511564.86,27198.6,70.0,70.0,388.5514285714286,7374.785714,19.307417,-99.125191
house,AlvaroObregon,"19.357464,-99.207909",14730275.0,MXN,14597020.86,776086.39,149.0,429.0,5208.63349,34336.30536,19.357464,-99.207909
house,GustavoAMadero,"19.492686,-99.097877",1785000.0,MXN,1769271.77,94067.67,128.0,128.0,734.903671875,13945.3125,19.492686,-99.097877
apartment,BenitoJuarez,"19.384808,-99.155339",1709333.0,MXN,1693869.81,90058.74,75.0,75.0,1200.7832,22791.10667,19.384808,-99.155339
